date,SGDM,CWB,TRHC,DALT,LBTYA,ESGE,KMB,AUST,MO,RING,PLCE,DBAW,TTP,VLU,EYLD,EEA,ESGI,CNRG,BSCU,CFBK,FTHI,UWM,CGEN,MLN,TMTS,EBIZ,STIP,KWEB,EDIV,ZGNX,UJPY,UFPI,USRI,REED,VCLT,OPBK,ETHI,BABA,SEAC,IDV,MIDU,GXC,UPC,KEMQ,JSML,PZD,ARCB,HAP,ZIONP,LHAA,MCHI,CHI,FTIVW,MIDD
2021-05-05 10:10:00,29.235,83.4414,46.485,,26.92,43.53,,0,,,,,,,,,,,0,,,,,,,,106.495,72.84,30.02,,,,,,,,0,0,0,0,0,0,3.43,32.39,,,82.1592,47.064,,0,,,0,
2021-05-05 09:50:00,29.11,83.9471,46.46,,27.11,43.64,,0,,,,,,145.78,,,,,0,,,,,,,34.0,106.485,73.37,30.04,,,,,,,,0,0,0,0,0,0,3.4283,32.52,,,84.0873,,,0,,,0,
2021-05-05 09:45:00,29.4,83.8,46.4532,,27.05,43.65,,0,,,,,,,,,,,0,,,,,,,,106.485,73.41,,,,,,,,,0,0,0,0,0,0,3.41,,,,83.443,,,0,,,0,
2021-05-05 09:40:00,29.39,83.79,,,27.03,43.66,,0,,,,,,,,,,,0,,,,,,,,106.48,73.2,,,,,,,,,0,0,0,0,0,0,3.44,32.55,,,83.5778,47.06,,0,,,0,
2021-05-05 09:35:00,29.45,83.9964,46.77,,26.96,43.72,,0,,,,,21.49,145.7,,,,,0,,,,,,,33.96,106.4659,73.6199,30.13,,,,,,,,0,0,0,0,0,0,3.4805,32.47,67.7,,82.369,47.17,,0,,,0,
2021-05-05 08:45:00,29.32,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,
2021-05-04 16:00:00,29.32,83.4,46.63,10.246,26.74,43.496,,0,,,,,,145.46,,,,,0,,,,,,9.95,33.6,106.325,73.11,,,,,,,,,0,0,0,0,0,0,3.44,32.26,,,79.0523,46.8,,0,,,0,
2021-05-04 15:55:00,29.345,83.245,46.63,,26.72,43.48,,0,,,,,21.445,145.32,,,,,0,,,,,,9.97,33.635,106.315,72.98,,,,,,,,,0,0,0,0,0,0,,,67.26,,78.9974,,,0,,,0,
2021-05-04 15:50:00,29.345,83.165,46.2,,26.74,43.44,,0,,,,,,145.11,,,,,0,,,,,,9.97,,106.32,72.88,29.9011,,,,,,,,0,0,0,0,0,0,,,,,78.9374,,,0,,,0,
2021-05-04 15:45:00,29.3142,83.16,46.405,,26.76,43.455,,0,,,,,21.4,145.22,,,,,0,,,,,,9.97,33.6,106.3182,72.85,29.938,,,,,,,,0,0,0,0,0,0,,,67.26,,79.402,,,0,,,0,
2021-05-04 15:20:00,29.318,83.13,46.91,,26.75,43.39,,0,,,,,,,,,,,0,,,,,,9.97,33.6225,106.305,72.76,,,,,,,,,0,0,0,0,0,0,3.4606,,,,79.6018,46.72,,0,,,0,
2021-05-04 15:10:00,29.4,83.15,46.76,,26.81,43.39,,0,,,,,,,,,,,0,,,,,,9.97,33.6462,106.305,72.8,,,,,,,,,0,0,0,0,0,0,3.4601,,,,79.1372,46.715,,0,,,0,
2021-05-04 15:00:00,29.52,83.16,46.69,,26.8,43.39,,0,,,,,21.42,145.17,38.7767,,,,0,,,,,,,,106.305,72.83,29.895,,,,,,,,0,0,0,0,0,0,3.4745,,67.165,,78.7526,,,0,,,0,
2021-05-04 14:55:00,29.475,83.18,46.63,,26.825,43.4,,0,,,,,,,,,,,0,,,,,,9.97,33.65,106.305,72.85,29.93,,,,,,,,0,0,0,0,0,0,,,,,78.4928,,,0,,,0,
2021-05-04 14:30:00,29.48,83.05,46.29,,26.66,43.3699,,0,,,,,,,,,,,0,,,,,,,,106.325,72.77,,,,,,,,,0,0,0,0,0,0,3.44,,,,78.2081,,,0,,,0,
2021-05-04 14:25:00,29.4501,83.18,46.34,,26.67,43.39,,0,,,,,21.42,,,11.0787,,,0,,,,,,9.97,,106.31,72.8,,,,,,,,,0,0,0,0,0,0,3.46,,,,78.1232,46.78,,0,,,0,
2021-05-04 14:20:00,29.4346,83.14,46.37,,26.66,43.4,,0,,,,,21.4832,,,,,,0,,,,,,,,106.315,72.88,29.88,,,,,,,,0,0,0,0,0,0,3.49,,,,77.9534,,,0,,,0,
2021-05-04 14:15:00,29.42,83.15,,,26.7,43.43,,0,,,,,21.39,145.23,38.6401,,,,0,,,,,,9.96,,106.3137,72.95,29.87,,,,,,,,0,0,0,0,0,0,,,,,78.1532,46.78,,0,,,0,
2021-05-04 14:10:00,29.4,83.02,46.2577,,26.685,43.3601,,0,,,,,,,,,,,0,,,,,,,,106.3,72.7499,29.87,,,,,,,,0,0,0,0,0,0,,32.21,,,78.1532,46.7999,,0,,,0,
2021-05-04 14:00:00,29.385,83.04,46.01,,26.68,43.36,,0,,,,,21.39,,39.0,,,,0,,,,,,,,106.32,72.71,,,,,,,,,0,0,0,0,0,0,,32.1681,,,78.4329,46.72,,0,,,0,
2021-05-04 13:55:00,29.41,83.04,46.19,10.1881,26.65,43.34,,0,,,,,,,,,,,0,,,,,,,,106.3227,72.73,,,,,,,,,0,0,0,0,0,0,3.44,,,,78.373,,,0,,,0,
2021-05-04 13:20:00,29.383,83.065,,10.216,26.56,43.38,,0,,,,,,,,,,,0,,,,,,,33.559,106.32,72.81,29.8429,,,,,,,,0,0,0,0,0,0,,,,,77.6037,,,0,,,0,
2021-05-04 13:15:00,29.419,83.0701,45.95,,26.54,43.38,,0,,,,,21.45,,,,,,0,,,,,,,,106.315,72.8,,,,,,,,,0,0,0,0,0,0,,32.11,,,77.7136,46.64,,0,,,0,
2021-05-04 13:10:00,29.37,83.06,,,26.515,43.375,,0,,,,,,,,,,,0,,,,,,,,106.31,72.855,29.84,,,,,,,,0,0,0,0,0,0,,,66.98,,77.7536,46.63,,0,,,0,
2021-05-04 13:00:00,29.31,82.91,45.85,,26.49,43.33,,0,,,,,21.45,,,,,,0,,,,,,,,106.3099,72.7899,,,,,,,,,0,0,0,0,0,0,3.5,,,,78.1332,46.629,,0,,,0,
2021-05-04 12:55:00,29.31,82.98,45.68,,26.5,43.33,,0,,,,,,,,,,,0,,,,,,,33.44,106.305,72.77,,,,,,,,,0,0,0,0,0,0,3.44,32.2099,,,77.9933,,,0,,,0,
2021-05-04 12:50:00,29.2259,82.91,,,26.535,43.31,,0,,,,,,,,11.1186,,,0,,,,,,,,106.3014,72.655,,,,,,,,,0,0,0,0,0,0,3.43,,,,77.9634,46.59,,0,,,0,
2021-05-04 12:45:00,29.2373,82.85,45.49,,26.525,43.27,,0,,,,,,,,,,,0,,,,,,,33.4091,106.29,72.59,,,,,,,,,0,0,0,0,0,0,,,66.8081,,78.1232,,,0,,,0,
2021-05-04 12:35:00,29.275,82.8541,,,26.5,43.29,,0,,,,,21.47,144.89,,,,,0,,,,,,,33.495,106.2862,72.65,,,,,,,,,0,0,0,0,0,0,,,,,78.1132,,,0,,,0,
2021-05-04 11:45:00,29.35,82.72,45.67,,26.53,43.29,,0,,,,,21.49,,,,,,0,,,,,,,33.369,106.306,72.595,,,,,,,,,0,0,0,0,0,0,,32.1994,,,75.7955,,,0,,,0,
2021-05-04 11:25:00,29.27,82.785,45.76,10.2081,26.45,43.24,,0,,,,,,,,,,,0,,,,,,,33.44,106.29,72.6,29.79,,,,,,,,0,0,0,0,0,0,3.45,32.135,,,76.3749,,,0,,,0,
2021-05-04 11:20:00,29.28,82.88,46.02,,26.49,43.28,,0,,,,,,144.23,,,,,0,,,,,,,33.44,106.286,72.6809,29.78,,,,,,,,0,0,0,0,0,0,3.4625,,,,76.4948,46.4,,0,,,0,
2021-05-04 11:15:00,29.24,82.92,46.01,,26.4602,43.22,,0,,,,,,,,,,,0,,,,,,9.97,,106.28,72.6946,29.8,,,,,,,,0,0,0,0,0,0,3.48,,,,77.5738,,,0,,,0,
2021-05-04 11:05:00,29.6153,83.14,46.15,,26.53,43.35,,0,,,,,,,,,,,0,,,,,,9.97,,106.32,73.025,,,,,,,,,0,0,0,0,0,0,,,,,77.4689,46.515,,0,,,0,
2021-05-04 10:45:00,29.6799,83.48,46.855,,26.66,43.4,,0,,,,,,,,,,,0,,,,,,9.97,33.7544,106.345,73.15,29.87,,,,,,,,0,0,0,0,0,0,3.47,,,,77.2733,,,0,,,0,
2021-05-04 10:25:00,29.8461,83.42,46.865,10.226,26.63,43.41,,0,,,,,,,,,,,0,,,,,,9.98,,106.33,73.135,29.84,,,,,,,,0,0,0,0,0,0,3.4581,32.31,,,76.275,,,0,,,0,
2021-05-04 10:15:00,30.115,83.16,46.48,,26.66,43.35,,0,,,,,,,,,,,0,,,,,,9.98,33.535,106.3398,72.965,29.84,,,,,,,,0,0,0,0,0,0,,32.245,,,76.7246,,,0,,,0,
2021-05-04 10:10:00,30.105,83.225,46.48,,26.73,43.41,,0,,,,,,,,,,,0,,,,,,9.98,,106.3363,73.13,29.85,,,,,,,,0,0,0,0,0,0,3.45,32.255,,,76.0902,46.44,,0,,,0,
2021-05-04 10:05:00,29.99,83.2,46.51,,26.67,43.36,,0,,,,,,,39.0,,,,0,,,,,,9.95,33.575,106.329,72.97,29.8,,,,,,,,0,0,0,0,0,0,3.45,,66.82,,74.7066,,,0,,,0,
2021-05-04 10:00:00,29.805,83.35,,,26.69,43.4,,0,,,,,,144.56,,,,,0,,,,,,9.98,33.75,106.3214,73.2,29.86,,,,,,,,0,0,0,0,0,0,3.45,,,,74.7465,,,0,,,0,
2021-05-04 09:50:00,29.67,83.545,46.43,10.266,26.84,43.52,,0,,,,,,144.6901,,,,,0,,,,,,,33.88,106.33,73.67,29.9,,,,,,,,0,0,0,0,0,0,3.5099,32.445,,,74.4518,,,0,,,0,
2021-05-04 09:45:00,29.7127,83.7,46.62,10.276,26.8,43.59,,0,,,,,,,,,,,0,,,,,,,,106.33,73.985,29.93,,,,,,,,0,0,0,0,0,0,3.489,,,,74.8714,,,0,,,0,
2021-05-04 09:40:00,29.82,83.97,47.065,,26.73,43.66,,0,,,,,,145.4638,,,,,0,,,,,,,34.0,106.34,74.25,,,,,,,,,0,0,0,0,0,0,3.46,,67.78,,74.1571,,,0,,,0,
2021-05-04 09:35:00,29.83,83.92,47.33,,26.91,43.65,,0,,,,,21.73,145.0,39.11,11.1485,,,0,,,,,,,34.01,106.3365,74.1866,30.0099,,,,,,,,0,0,0,0,0,0,3.4926,32.58,68.59,,73.9473,46.66,,0,,,0,
2021-05-03 16:00:00,29.83,84.83,47.96,,26.97,43.96,,0,,,,,,145.55,39.3,11.2084,,,0,,,,,,,34.43,106.15,74.34,30.2775,,,,,,,,0,0,0,0,0,0,3.48,,,,74.8964,46.71,,0,,,0,
2021-05-03 15:55:00,29.85,84.78,48.0,10.336,26.955,43.9043,,0,,,,,,145.55,,11.2882,,,0,,,,,,,34.521,106.165,74.35,30.265,,,,,,,,0,0,0,0,0,0,3.47,,,,75.0163,46.8,,0,,,0,
2021-05-03 15:50:00,29.8693,84.75,48.17,,27.01,43.919,,0,,,,,21.75,,,,,,0,,,,,,9.975,,106.16,74.255,30.2769,,,,,,,,0,0,0,0,0,0,3.4844,,,,75.1361,,,0,,,0,
2021-05-03 15:45:00,29.84,84.75,48.09,,27.06,43.92,,0,,,,,,145.76,,,,,0,,,,,,,,106.155,74.21,,,,,,,,,0,0,0,0,0,0,3.48,,68.4881,,75.326,,,0,,,0,
2021-05-03 15:35:00,29.85,84.855,48.025,,27.035,43.93,,0,,,,,,,,,,,0,,,,,,9.975,,106.1582,74.25,30.271,,,,,,,,0,0,0,0,0,0,3.51,,68.45,,75.6456,46.835,,0,,,0,
2021-05-03 15:30:00,29.87,84.85,47.915,,27.045,43.925,,0,,,,,,,,,,,0,,,,,,9.98,,106.155,74.29,,,,,,,,,0,0,0,0,0,0,,,,,75.8405,,,0,,,0,
2021-05-03 15:25:00,29.82,84.8275,47.93,,27.045,43.94,,0,,,,,,145.86,,,,,0,,,,,,9.98,,106.1587,74.3,,,,,,,,,0,0,0,0,0,0,3.535,,,,75.8654,,,0,,,0,
2021-05-03 15:15:00,29.85,84.81,47.98,,27.09,43.975,,0,,,,,,145.95,,,,,0,,,,,,9.98,,106.155,74.43,,,,,,,,,0,0,0,0,0,0,3.4806,,,,75.6157,,,0,,,0,
2021-05-03 15:05:00,29.879,84.83,48.08,,27.12,43.99,,0,,,,,,,,,,,0,,,,,,9.98,34.5905,106.17,74.45,30.329,,,,,,,,0,0,0,0,0,0,3.57,,,,75.3959,,,0,,,0,
2021-05-03 14:20:00,29.85,84.89,48.44,,27.19,44.01,,0,,,,,,,,,,,0,,,,,,,34.62,106.135,74.705,30.285,,,,,,,,0,0,0,0,0,0,,,,,75.0798,,,0,,,0,
2021-05-03 14:05:00,29.82,84.85,48.45,,27.14,43.98,,0,,,,,,,,,,,0,,,,,,,34.5896,106.125,74.75,,,,,,,,,0,0,0,0,0,0,3.47,,,,75.0263,,,0,,,0,
2021-05-03 14:00:00,29.81,84.83,48.48,,27.14,43.9501,,0,,,,,,,,,,,0,,,,,,9.99,,106.1299,74.66,,,,,,,,,0,0,0,0,0,0,,32.93,,,74.9463,,,0,,,0,
2021-05-03 13:55:00,29.79,84.835,48.445,,27.13,43.9601,,0,,,,,,145.79,,,,,0,,,,,,,,106.12,74.6819,30.29,,,,,,,,0,0,0,0,0,0,3.5299,,68.48,,74.8664,,,0,,,0,
2021-05-03 13:40:00,29.7938,84.78,,,27.16,43.96,,0,,,,,,,,11.2648,,,0,,,,,,9.99,,106.115,74.73,,,,,,,,,0,0,0,0,0,0,,,,,74.9813,46.69,,0,,,0,
2021-05-03 13:35:00,29.75,84.82,48.1,,27.14,43.96,,0,,,,,,,,,,,0,,,,,,9.99,,106.115,74.74,,,,,,,,,0,0,0,0,0,0,3.4695,32.901,,,74.8506,,,0,,,0,
2021-05-03 13:30:00,29.7605,84.82,48.13,,27.14,43.95,,0,,,,,,,,,,,0,,,,,,9.99,34.555,106.115,74.69,,,,,,,,,0,0,0,0,0,0,,,,,74.9563,,,0,,,0,
2021-05-03 13:20:00,29.8409,84.99,48.22,,27.13,44.0,,0,,,,,,,39.085,,,,0,,,,,,9.97,,106.12,74.89,30.3,,,,,,,,0,0,0,0,0,0,,,,,74.8165,,,0,,,0,
2021-05-03 13:10:00,29.75,84.98,47.87,,27.09,44.0,,0,,,,,,,,,,,0,,,,,,,,106.11,74.93,30.2955,,,,,,,,0,0,0,0,0,0,3.43,,,,74.7465,46.6958,,0,,,0,
2021-05-03 12:55:00,29.735,84.98,,,27.14,44.01,,0,,,,,,,,,,,0,,,,,,,,106.11,75.02,,,,,,,,,0,0,0,0,0,0,3.47,,,,74.7965,,,0,,,0,
2021-05-03 12:50:00,29.72,84.91,47.76,,27.14,43.99,,0,,,,,21.47,,,,,,0,,,,,,,,106.1087,75.01,,,,,,,,,0,0,0,0,0,0,3.46,,,,74.8022,,,0,,,0,
2021-05-03 12:35:00,29.73,84.965,48.02,,27.139,44.0,,0,,,,,,145.68,,,,,0,,,,,,,,106.11,75.14,,,,,,,,,0,0,0,0,0,0,,,68.37,,74.8817,,,0,,,0,
2021-05-03 12:20:00,29.677,85.02,,10.351,27.152,44.03,,0,,,,,21.3,,,11.2483,,,0,,,,,,9.99,34.699,106.095,75.24,,,,,,,,,0,0,0,0,0,0,3.49,,68.515,,73.7475,,,0,,,0,
2021-05-03 12:05:00,29.533,85.0,48.21,,27.105,44.0139,,0,,,,,,,,,,,0,,,,,,9.95,,106.095,75.2,30.292,,,,,,,,0,0,0,0,0,0,3.498,,,,74.222,,,0,,,0,
2021-05-03 12:00:00,29.5881,85.0499,48.19,10.3459,27.1,44.03,,0,,,,,,,,11.2682,,,0,,,,,,9.95,34.68,106.1,75.3,,,,,,,,,0,0,0,0,0,0,,,,,73.9773,,,0,,,0,
2021-05-03 11:50:00,29.46,85.01,48.06,,27.1,44.03,,0,,,,,,,38.8669,,,,0,,,,,,10.0,,106.0999,75.15,30.3062,,,,,,,,0,0,0,0,0,0,3.51,,,,74.0073,,,0,,,0,
2021-05-03 11:25:00,29.639,85.045,47.61,,27.1193,44.01,,0,,,,,21.3,,,,,,0,,,,,,10.0,34.7,106.095,75.175,,,,,,,,,0,0,0,0,0,0,3.54,,,,73.9723,46.665,,0,,,0,
2021-05-03 11:20:00,29.655,85.07,47.56,,27.08,44.0034,,0,,,,,,,38.901,,,,0,,,,,,10.0,34.72,106.09,75.16,,,,,,,,,0,0,0,0,0,0,3.54,,,,73.9573,,,0,,,0,
2021-05-03 11:15:00,29.735,85.0,47.6,,27.12,43.98,,0,,,,,,,38.92,11.3081,,,0,,,,,,10.0,34.81,106.08,75.15,,,,,,,,,0,0,0,0,0,0,,,68.44,,73.7675,,,0,,,0,
2021-05-03 11:05:00,29.76,85.1,47.3,,27.03,44.06,,0,,,,,,,,,,,0,,,,,,10.0,,106.1024,75.47,,,,,,,,,0,0,0,0,0,0,3.5495,,,,73.4078,,,0,,,0,
2021-05-03 11:00:00,29.61,85.15,47.38,,27.0211,44.06,,0,,,,,,,,,,,0,,,,,,10.0,,106.099,75.46,,,,,,,,,0,0,0,0,0,0,3.55,,,,73.253,,,0,,,0,
2021-05-03 10:35:00,29.68,85.4,47.6,,27.13,44.14,,0,,,,,,,,,,,0,,,,,,9.96,,106.09,75.84,,,,,,,,,0,0,0,0,0,0,3.59,,,,73.218,,,0,,,0,
2021-05-03 10:30:00,29.615,85.35,47.51,,27.11,44.08,,0,,,,,21.29,145.3728,39.0011,,,,0,,,,,,,,106.085,75.69,,,,,,,,,0,0,0,0,0,0,3.5874,,68.58,,73.3579,46.54,,0,,,0,
2021-05-03 10:20:00,29.5114,85.56,47.0,10.366,27.11,44.12,,0,,,,,,,39.05,,,,0,,,,,,10.0,35.0,106.0739,75.7,,,,,,,,,0,0,0,0,0,0,3.575,,,,73.0182,,,0,,,0,
2021-05-03 10:15:00,29.49,85.5763,47.24,10.361,27.1,44.08,,0,,,,,,,39.0,,,,0,,,,,,9.95,,106.065,75.625,30.2975,,,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,
2021-05-03 10:05:00,29.3437,85.26,47.19,,27.21,43.98,,0,,,,,,,39.18,,,,0,,,,,,,,106.07,75.24,,,,,,,,,0,0,0,0,0,0,3.5931,,68.5166,,73.5377,,,0,,,0,
2021-05-03 09:55:00,29.27,85.26,47.37,,27.27,43.85,,0,,,,,21.27,,39.21,,,,0,,,,,,10.0,34.725,106.02,74.8,,,,,,,,,0,0,0,0,0,0,3.568,,,,73.9273,,,0,,,0,
2021-05-03 09:50:00,29.23,85.2101,46.92,,27.25,43.82,,0,,,,,21.3,,39.33,,,,0,,,,,,,,106.0089,74.7699,30.195,,,,,,,,0,0,0,0,0,0,3.63,,,,73.7975,,,0,,,0,
2021-05-03 09:45:00,29.08,85.455,,,27.31,43.81,,0,,,,,,,,,,,0,,,,,,,34.7722,106.005,74.85,30.21,,,,,,,,0,0,0,0,0,0,3.541,,,,73.5377,,,0,,,0,
2021-05-03 09:40:00,29.075,85.41,47.7435,,27.49,43.84,,0,,,,,,,,,,,0,,,,,,,34.68,106.0072,74.93,30.2,,,,,,,,0,0,0,0,0,0,3.6001,,68.8,,73.8424,,,0,,,0,
2021-05-03 09:35:00,28.9228,85.5936,48.46,,27.48,43.83,,0,,,,,21.16,144.94,39.26,11.1984,,,0,,,,,,,34.83,105.995,74.88,30.18,,,,,,,,0,0,0,0,0,0,3.6113,,68.99,,72.9883,,,0,,,0,
2021-04-30 15:55:00,28.42,85.2348,47.71,,26.92,43.87,,0,,,,,21.07,144.28,,11.0588,,,0,,,,,,9.94,,105.9682,75.13,,,,,,,,,0,0,0,0,0,0,,33.045,,,72.6886,,,0,,,0,
2021-04-30 15:30:00,28.59,85.4047,48.19,,27.01,43.8299,,0,,,,,,144.38,,,,,0,,,,,,9.94,,105.9613,75.2,,,,,,,,,0,0,0,0,0,0,3.65,,68.31,,72.8884,,,0,,,0,
2021-04-30 15:20:00,28.6,85.2698,48.43,,26.94,43.795,,0,,,,,,144.23,,11.1286,,,0,,,,,,9.95,,105.9533,75.07,,,,,,,,,0,0,0,0,0,0,,,,,72.7535,,,0,,,0,
2021-04-30 15:10:00,28.6199,85.3023,48.57,,26.93,43.86,,0,,,,,,,,,,,0,,,,,,,,105.9533,75.18,,,,,,,,,0,0,0,0,0,0,,,,,73.0282,,,0,,,0,
2021-04-30 15:00:00,28.615,85.4447,48.71,,26.97,43.84,,0,,,,,,,,,,,0,,,,,,,,105.9583,75.24,30.22,,,,,,,,0,0,0,0,0,0,3.65,,,,72.8784,46.06,,0,,,0,
2021-04-30 14:15:00,28.6757,85.3647,48.99,,26.938,43.88,,0,,,,,,,39.665,,,,0,,,,,,,,105.9946,75.24,30.27,,,,,,,,0,0,0,0,0,0,3.67,,68.29,,73.0082,,,0,,,0,
2021-04-30 14:00:00,28.6519,85.3447,48.65,,26.92,43.87,,0,,,,,,,,11.1286,,,0,,,,,,,,105.9901,75.19,,,,,,,,,0,0,0,0,0,0,3.65,,,,73.0582,46.0699,,0,,,0,
2021-04-30 13:55:00,28.7,85.3747,48.73,,26.91,43.8899,,0,,,,,,,,11.1585,,,0,,,,,,,,105.9932,75.215,30.28,,,,,,,,0,0,0,0,0,0,,,,,73.3379,,,0,,,0,
2021-04-30 13:50:00,28.6713,85.4632,48.85,,26.94,43.92,,0,,,,,21.38,,39.7281,,,,0,,,,,,9.96,,105.9962,75.27,,,,,,,,,0,0,0,0,0,0,,,,,73.3579,,,0,,,0,
2021-04-30 13:45:00,28.67,85.5396,48.69,,26.97,43.94,,0,,,,,,,,,,,0,,,,,,,,105.9932,75.305,,,,,,,,,0,0,0,0,0,0,,,,,73.5577,,,0,,,0,
2021-04-30 13:30:00,28.68,85.6946,48.775,,26.99,43.98,,0,,,,,21.38,,,,,,0,,,,,,,,105.9832,75.48,,,,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,
2021-04-30 13:05:00,28.7057,85.6846,48.7,,27.0,43.97,,0,,,,,,,39.7,,,,0,,,,,,9.95,,105.9782,75.36,30.3167,,,,,,,,0,0,0,0,0,0,,,,,73.268,,,0,,,0,
2021-04-30 12:25:00,28.67,85.7046,48.5045,,27.06,44.0197,,0,,,,,,,39.53,,,,0,,,,,,9.93,,105.9732,75.39,30.32,,,,,,,,0,0,0,0,0,0,,,,,,46.1165,,0,,,0,
2021-04-30 12:15:00,28.66,85.7345,48.94,,27.07,43.99,,0,,,,,,144.53,,,,,0,,,,,,9.93,34.85,105.9763,75.36,,,,,,,,,0,0,0,0,0,0,,,,,73.5927,,,0,,,0,
2021-04-30 12:05:00,28.69,85.7046,48.97,,27.02,43.9368,,0,,,,,,,,,,,0,,,,,,9.92,,105.9732,75.27,,,,,,,,,0,0,0,0,0,0,3.65,33.186,,,73.5177,,,0,,,0,
2021-04-30 11:55:00,28.7,85.7545,48.84,,27.07,43.99,,0,,,,,,,,,,,0,,,,,,9.93,,105.9633,75.3864,,,,,,,,,0,0,0,0,0,0,3.66,,,,73.243,,,0,,,0,
2021-04-30 11:35:00,28.5987,85.6458,48.59,,27.06,43.94,,0,,,,,,,,,,,0,,,,,,,34.7501,105.9533,75.235,,,,,,,,,0,0,0,0,0,0,3.64,,,,72.8983,,,0,,,0,
2021-04-30 11:20:00,28.62,85.5835,48.16,,26.985,43.9658,,0,,,,,,,,,,,0,,,,,,,34.8001,105.9433,75.5,,,,,,,,,0,0,0,0,0,0,3.65,,,,72.6686,,,0,,,0,
2021-04-30 11:15:00,28.72,85.6246,47.61,,26.955,44.01,,0,,,,,,144.305,,,,,0,,,,,,,34.87,105.9433,75.54,30.335,,,,,,,,0,0,0,0,0,0,3.6304,,68.59,,72.6985,46.051,,0,,,0,
2021-04-30 11:10:00,28.735,85.5346,47.58,,26.925,43.98,,0,,,,,,,,,,,0,,,,,,,,105.9384,75.53,,,,,,,,,0,0,0,0,0,0,3.67,,,,72.5737,46.0807,,0,,,0,
2021-04-30 11:05:00,28.72,85.5846,47.635,,26.91,44.02,,0,,,,,,,39.75,,,,0,,,,,,,,105.9483,75.56,30.3,,,,,,,,0,0,0,0,0,0,3.67,,,,72.5737,,,0,,,0,
2021-04-30 11:00:00,28.78,85.6446,47.66,,26.87,44.03,,0,,,,,,,,,,,0,,,,,,,,105.9483,75.59,30.37,,,,,,,,0,0,0,0,0,0,3.6601,,,,72.5787,46.18,,0,,,0,
2021-04-30 10:55:00,28.82,85.7245,47.685,,26.91,44.05,,0,,,,,,,,,,,0,,,,,,,,105.9483,75.63,30.3838,,,,,,,,0,0,0,0,0,0,,,,,72.4788,,,0,,,0,
2021-04-30 10:45:00,28.89,85.8245,47.55,10.3685,26.93,44.12,,0,,,,,,,,,,,0,,,,,,,34.9893,105.9732,75.78,,,,,,,,,0,0,0,0,0,0,3.6836,,,,72.7085,,,0,,,0,
2021-04-30 10:35:00,28.87,86.0644,47.89,,26.95,44.15,,0,,,,,,,,,,,0,,,,,,,,105.9732,75.97,,,,,,,,,0,0,0,0,0,0,3.71,,69.0899,,,46.3559,,0,,,0,
2021-04-30 10:30:00,28.87,86.1043,47.55,,26.98,44.135,,0,,,,,,,,,,,0,,,,,,,,105.9712,75.92,30.37,,,,,,,,0,0,0,0,0,0,3.72,,,,72.8634,,,0,,,0,
2021-04-30 10:15:00,28.76,85.9644,47.35,10.371,26.95,44.01,,0,,,,,21.3501,,,,,,0,,,,,,,35.14,105.9812,75.72,30.395,,,,,,,,0,0,0,0,0,0,3.66,,,,,,,0,,,0,
2021-04-30 10:10:00,28.73,85.9644,47.25,,26.96,44.11,,0,,,,,,,,,,,0,,,,,,,35.03,,75.88,,,,,,,,,0,0,0,0,0,0,,,,,73.0282,,,0,,,0,
2021-04-30 10:05:00,28.75,85.9244,47.14,,26.95,44.08,,0,,,,,,,,,,,0,,,,,,,35.07,105.9583,75.86,30.425,,,,,,,,0,0,0,0,0,0,3.6239,,68.6501,,73.128,,,0,,,0,
2021-04-30 10:00:00,28.75,85.9142,,,26.89,44.13,,0,,,,,,,,,,,0,,,,,,,35.03,,75.98,30.44,,,,,,,,0,0,0,0,0,0,3.67,,,,73.0082,,,0,,,0,
2021-04-30 09:55:00,28.82,85.8445,46.9,,26.97,44.12,,0,,,,,,144.88,,,,,0,,,,,,,35.04,105.9782,75.92,,,,,,,,,0,0,0,0,0,0,3.68,,68.96,,72.8884,,,0,,,0,
2021-04-30 09:50:00,28.875,85.9044,46.94,,27.03,44.14,,0,,,,,,,,,,,0,,,,,,,35.03,105.9682,76.0,,,,,,,,,0,0,0,0,0,0,3.6807,,,,72.6236,46.4725,,0,,,0,
2021-04-30 09:40:00,29.0,85.7945,47.005,,27.035,44.14,,0,,,,,,144.62,,,,,0,,,,,,,,105.9583,75.88,30.48,,,,,,,,0,0,0,0,0,0,,,69.09,,72.9633,46.385,,0,,,0,
2021-04-30 09:35:00,28.745,85.7012,46.56,,26.96,44.1,,0,,,,,21.25,144.96,,11.0987,,,0,,,,,,9.935,35.01,105.9664,75.615,30.52,,,,,,,,0,0,0,0,0,0,3.62,33.29,69.0,,72.2889,46.44,,0,,,0,
2021-04-29 15:50:00,28.85,85.9844,46.76,,27.03,44.63,,0,,,,,21.54,,,,,,0,,,,,,9.97,35.32,105.9912,76.66,30.58,,,,,,,,0,0,0,0,0,0,3.695,,,,72.7635,,,0,,,0,
2021-04-29 15:30:00,28.8598,85.9844,45.98,,26.95,44.54,,0,,,,,,145.242,,,,,0,,,,,,,,105.9772,76.3975,,,,,,,,,0,0,0,0,0,0,3.71,,69.035,,72.7285,,,0,,,0,
