date,SONO,SHLS,CD,JD,BILI,PLTR,HAE,OSCR,DQ,EXAS,FLR,M,DOYU,TTNDY,SFTBY,OLK,TRQ,QDEL,VIAC,AMC,AFRM,RLX,NGLOY,ACH,PSFE,PBR,ENB,CSCO,AMWL,SIRI,ITUB,CRWOF,WIX,FCX,BBD,EDU,INTC,INSM,OXY,JPM,TME,HBM,KGC,TDOC,CHWY,CMCSA,ZNGA,PFE,CLOV,VALE,SWN,UBER,T,TRUMY
2021-04-29 09:45:00,41.87,34.6776,14.31,78.658,117.01,0,0,23.3577,84.3,136.07,22.97,17.1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,171.2075,81.8,55.43,11.105,38.4573,0,0,0,0,0,0
2021-04-29 09:40:00,41.89,34.56,14.3,79.08,117.625,0,0,23.23,85.25,135.74,23.07,17.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,172.27,81.99,55.72,11.1001,38.3117,0,0,0,0,0,0
2021-04-29 09:35:00,42.01,34.5,14.19,79.53,118.55,0,0,23.42,85.58,137.2676,23.1725,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,173.88,81.64,55.97,11.045,38.388,0,0,0,0,0,0
2021-04-29 09:25:00,42.0,,,79.78,,0,0,,86.7501,,,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2001,174.73,,55.25,11.16,38.586,0,0,0,0,0,0
2021-04-29 09:20:00,41.76,,,79.65,,0,0,,86.81,,,17.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,174.25,82.3,55.51,11.17,38.5761,0,0,0,0,0,0
2021-04-29 08:55:00,41.75,,,79.695,,0,0,,,,,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,175.5,,56.1,,38.586,0,0,0,0,0,0
2021-04-29 07:05:00,42.46,,,79.61,121.28,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,177.43,,54.9,,38.5563,0,0,0,0,0,0
2021-04-28 19:55:00,41.72,,,,120.89,0,0,,,,,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,175.63,81.9,,,,0,0,0,0,0,0
2021-04-28 19:20:00,41.9,,,,120.99,0,0,,,,23.2,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23,176.3,81.85,,,38.4474,0,0,0,0,0,0
2021-04-28 17:30:00,41.5,,,,,0,0,,,,23.11,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,177.4,,54.04,,,0,0,0,0,0,0
2021-04-28 17:15:00,41.89,,,79.19,,0,0,,,,23.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,177.2901,,,11.1,,0,0,0,0,0,0
2021-04-28 16:45:00,41.41,,,79.0,,0,0,,,,,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,177.8,81.62,,11.0,38.4177,0,0,0,0,0,0
2021-04-28 16:35:00,41.3366,,,78.9,,0,0,,85.72,,23.01,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,179.4999,81.51,54.01,,38.4177,0,0,0,0,0,0
2021-04-28 16:05:00,41.62,,,79.085,120.41,0,0,,85.72,135.92,23.11,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,187.57,81.89,54.4,11.074,38.4969,0,0,0,0,0,0
2021-04-28 16:00:00,41.58,34.27,14.29,79.05,120.64,0,0,23.37,85.85,136.07,23.13,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,186.31,81.9101,54.13,11.065,38.4375,0,0,0,0,0,0
2021-04-28 15:55:00,41.54,34.505,14.3,79.13,120.52,0,0,23.405,85.65,136.11,23.085,17.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,187.11,81.635,54.07,11.05,38.4573,0,0,0,0,0,0
2021-04-28 15:50:00,41.6,34.57,14.325,79.13,120.68,0,0,23.475,85.89,136.335,23.135,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2501,187.475,81.945,54.26,11.085,38.5098,0,0,0,0,0,0
2021-04-28 15:45:00,41.72,34.555,14.29,79.195,121.02,0,0,23.4,86.22,136.56,23.14,17.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,187.44,82.2,54.27,11.11,38.5316,0,0,0,0,0,0
2021-04-28 15:40:00,41.73,34.565,14.27,79.25,120.98,0,0,23.52,85.99,136.72,23.16,17.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,188.21,82.13,54.235,11.095,38.5514,0,0,0,0,0,0
2021-04-28 15:35:00,41.57,34.57,14.28,79.24,120.67,0,0,23.545,85.58,136.31,23.0929,17.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.255,187.64,82.03,54.23,11.095,38.5266,0,0,0,0,0,0
2021-04-28 15:30:00,41.56,34.55,14.255,79.38,120.92,0,0,23.585,85.53,136.64,23.13,17.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,187.88,82.1,54.215,11.095,38.5018,0,0,0,0,0,0
2021-04-28 15:25:00,41.47,34.55,14.26,79.23,120.81,0,0,23.665,85.58,136.05,23.025,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2683,187.06,81.965,54.25,11.09,38.5217,0,0,0,0,0,0
2021-04-28 15:20:00,41.46,34.5,14.24,79.2,120.975,0,0,23.675,85.615,135.85,23.0,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,186.76,81.97,54.23,11.1,38.5167,0,0,0,0,0,0
2021-04-28 15:15:00,41.4551,34.475,14.265,79.24,120.77,0,0,23.615,85.69,136.2,22.975,17.0501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.285,186.32,82.005,54.19,11.095,38.502,0,0,0,0,0,0
2021-04-28 15:10:00,41.66,34.535,14.27,79.42,120.91,0,0,23.655,85.89,136.53,23.11,17.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,187.23,82.235,54.29,11.105,38.5058,0,0,0,0,0,0
2021-04-28 15:05:00,41.61,34.64,14.24,79.43,121.07,0,0,23.65,85.92,136.51,23.16,17.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2712,187.01,82.225,54.23,11.12,38.474,0,0,0,0,0,0
2021-04-28 15:00:00,41.57,34.66,14.24,79.49,120.986,0,0,23.66,85.96,136.895,23.16,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.295,187.62,82.29,54.245,11.125,38.4672,0,0,0,0,0,0
2021-04-28 14:55:00,41.66,34.63,14.25,79.485,120.9,0,0,23.64,85.98,136.9,23.21,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.285,187.93,82.2773,54.29,11.1777,38.4523,0,0,0,0,0,0
2021-04-28 14:50:00,41.4805,34.68,14.27,79.39,120.87,0,0,23.67,86.23,136.86,23.2,17.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,188.36,82.3,54.265,11.1699,38.4474,0,0,0,0,0,0
2021-04-28 14:45:00,41.6201,34.65,14.285,79.45,121.06,0,0,23.62,86.32,136.605,23.245,17.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,188.0371,82.34,54.33,11.22,38.5018,0,0,0,0,0,0
2021-04-28 14:40:00,41.525,34.625,14.315,79.46,120.8625,0,0,23.62,85.9,136.25,23.23,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.265,187.48,82.3551,54.2897,11.19,38.5217,0,0,0,0,0,0
2021-04-28 14:35:00,41.44,34.55,14.23,79.12,120.17,0,0,23.565,85.4,135.71,23.2324,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,186.705,82.05,54.105,11.155,38.4592,0,0,0,0,0,0
2021-04-28 14:30:00,41.5,34.6,14.26,79.18,120.28,0,0,23.53,85.5,135.68,23.25,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,187.05,82.08,54.11,11.15,38.4424,0,0,0,0,0,0
2021-04-28 14:25:00,41.51,34.59,14.3,79.19,120.18,0,0,23.54,85.305,135.81,23.2544,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2001,186.58,82.05,54.2053,11.14,38.4377,0,0,0,0,0,0
2021-04-28 14:20:00,41.59,34.6,14.22,79.25,120.43,0,0,23.595,85.62,135.73,23.2799,17.1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,186.7,82.155,54.195,11.13,38.4028,0,0,0,0,0,0
2021-04-28 14:15:00,41.52,34.6,14.22,79.17,120.56,0,0,23.6,85.56,135.63,23.3,17.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.185,186.43,82.16,54.22,11.105,38.3929,0,0,0,0,0,0
2021-04-28 14:10:00,41.61,34.6,14.22,79.22,120.51,0,0,23.6,85.94,135.41,23.18,17.1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,186.105,82.11,54.16,11.1036,38.3682,0,0,0,0,0,0
2021-04-28 14:05:00,41.6,34.629,14.23,79.18,120.44,0,0,23.56,85.45,135.38,23.2376,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1799,186.18,81.975,54.165,11.085,38.3632,0,0,0,0,0,0
2021-04-28 14:00:00,41.48,34.67,14.2,79.05,120.39,0,0,23.57,85.625,134.485,23.17,17.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,186.14,82.065,54.11,11.1,38.388,0,0,0,0,0,0
2021-04-28 13:55:00,41.475,34.64,14.2552,79.0399,120.22,0,0,23.605,85.5,134.74,23.18,17.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,185.95,81.92,54.11,11.09,38.3632,0,0,0,0,0,0
2021-04-28 13:50:00,41.56,34.615,14.23,79.13,120.51,0,0,23.605,85.535,135.13,23.25,17.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.175,186.5,82.13,54.11,11.09,38.3731,0,0,0,0,0,0
2021-04-28 13:45:00,41.565,34.63,14.22,79.12,120.39,0,0,23.56,85.38,134.995,23.26,17.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.165,186.305,82.155,54.08,11.09,38.4078,0,0,0,0,0,0
2021-04-28 13:40:00,41.62,34.695,14.21,79.14,120.49,0,0,23.56,85.39,135.47,23.22,17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1797,186.29,82.23,54.12,11.075,38.4276,0,0,0,0,0,0
2021-04-28 13:35:00,41.655,34.7649,14.22,79.18,120.27,0,0,23.63,85.4,135.44,23.2,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.175,186.34,82.29,54.145,11.085,38.4375,0,0,0,0,0,0
2021-04-28 13:30:00,41.715,34.8,14.22,79.3099,120.49,0,0,23.63,85.5992,135.56,23.255,17.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.185,186.11,82.21,54.165,11.11,38.4919,0,0,0,0,0,0
2021-04-28 13:25:00,41.74,34.745,14.305,79.31,120.425,0,0,23.6525,85.8258,135.57,23.25,17.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.175,185.92,82.25,54.155,11.105,38.487,0,0,0,0,0,0
2021-04-28 13:20:00,41.78,34.762,14.21,79.32,120.7,0,0,23.65,85.75,135.71,23.3,17.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,186.14,82.5673,54.19,11.1,38.5068,0,0,0,0,0,0
2021-04-28 13:15:00,41.65,34.65,14.2,79.29,120.47,0,0,23.69,85.735,135.67,23.2522,17.3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,186.06,82.6599,54.17,11.1,38.4969,0,0,0,0,0,0
2021-04-28 13:10:00,41.63,34.83,14.21,79.295,120.3,0,0,23.8199,85.4,135.57,23.27,17.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,186.42,82.5,54.165,11.09,38.4813,0,0,0,0,0,0
2021-04-28 13:05:00,41.515,34.75,14.215,79.28,120.34,0,0,23.78,85.335,135.42,23.21,17.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,186.62,82.725,54.1664,11.095,38.4673,0,0,0,0,0,0
2021-04-28 13:00:00,41.48,34.58,14.2,79.27,120.19,0,0,23.79,85.0896,135.51,23.21,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,186.32,82.7629,54.15,11.085,38.4771,0,0,0,0,0,0
2021-04-28 12:55:00,41.51,34.805,14.185,79.22,120.15,0,0,23.8,85.36,135.535,23.18,17.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.205,186.4,82.885,54.16,11.085,38.4474,0,0,0,0,0,0
2021-04-28 12:50:00,41.5801,34.935,14.155,79.25,120.28,0,0,23.79,85.53,135.79,23.2346,17.3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.205,186.12,82.8887,54.185,11.1,38.4523,0,0,0,0,0,0
2021-04-28 12:45:00,41.51,34.945,14.15,79.19,120.15,0,0,23.77,85.14,135.65,23.2166,17.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.205,185.7,82.7104,54.16,11.085,38.4919,0,0,0,0,0,0
2021-04-28 12:40:00,41.672,34.975,14.155,79.26,120.38,0,0,23.785,85.33,135.72,23.25,17.2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.215,185.775,82.88,54.115,11.095,38.4474,0,0,0,0,0,0
2021-04-28 12:35:00,41.61,34.95,14.2,79.32,120.34,0,0,23.8,85.71,135.885,23.21,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.215,185.68,82.859,54.095,11.11,38.4226,0,0,0,0,0,0
2021-04-28 12:30:00,41.51,35.0,14.22,79.4,121.0694,0,0,23.815,85.99,135.86,23.24,17.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,186.15,82.8235,54.145,11.1,38.4226,0,0,0,0,0,0
2021-04-28 12:25:00,41.48,35.03,14.21,79.355,121.14,0,0,23.8,86.15,135.84,23.22,17.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.215,186.17,82.82,54.16,11.095,38.4127,0,0,0,0,0,0
2021-04-28 12:20:00,41.57,35.03,14.2,79.39,120.73,0,0,23.81,85.8251,136.055,23.18,17.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.215,186.28,82.9,54.16,11.09,38.3877,0,0,0,0,0,0
2021-04-28 12:15:00,41.81,35.0,14.195,79.27,120.76,0,0,23.79,86.26,135.89,23.23,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,186.17,82.815,54.14,11.065,38.3845,0,0,0,0,0,0
2021-04-28 12:10:00,41.74,34.975,14.125,79.24,120.82,0,0,23.8,86.45,135.89,23.17,17.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,185.64,82.86,54.15,11.0548,38.383,0,0,0,0,0,0
2021-04-28 12:05:00,41.79,34.92,14.1211,79.27,120.72,0,0,23.78,86.32,135.48,23.1909,17.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,185.55,82.784,54.125,11.03,38.3137,0,0,0,0,0,0
2021-04-28 12:00:00,41.8073,34.89,14.125,79.2401,120.48,0,0,23.8,86.745,135.62,23.15,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,185.96,82.74,54.125,11.025,38.2939,0,0,0,0,0,0
2021-04-28 11:55:00,41.68,34.98,14.11,79.19,120.34,0,0,23.83,86.59,135.92,23.1,17.1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.205,186.2,82.68,54.08,11.02,38.2741,0,0,0,0,0,0
2021-04-28 11:50:00,41.8,34.94,14.12,79.1115,120.18,0,0,23.82,86.38,136.105,23.07,17.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,185.9608,82.75,54.1,11.06,38.2741,0,0,0,0,0,0
2021-04-28 11:45:00,41.98,35.0,14.16,79.15,120.46,0,0,23.825,86.48,136.21,23.08,17.1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,186.65,82.86,54.1,11.0924,38.284,0,0,0,0,0,0
2021-04-28 11:40:00,42.0,34.96,14.14,79.18,120.36,0,0,23.83,86.58,136.14,23.0335,17.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,186.21,82.821,54.23,11.12,38.284,0,0,0,0,0,0
2021-04-28 11:35:00,41.92,35.0,14.18,79.0782,119.8,0,0,23.83,86.8,136.155,22.92,17.1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,186.4006,82.6399,54.21,11.1,38.3187,0,0,0,0,0,0
2021-04-28 11:30:00,41.98,34.97,14.17,79.01,119.9,0,0,23.815,86.19,136.03,22.8941,17.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,186.2,82.5131,54.25,11.095,38.383,0,0,0,0,0,0
2021-04-28 11:25:00,41.995,34.93,14.17,79.08,120.0,0,0,23.835,86.13,136.02,22.87,17.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.175,186.21,82.54,54.225,11.085,38.3632,0,0,0,0,0,0
2021-04-28 11:20:00,41.8894,35.0299,14.19,79.06,120.06,0,0,23.845,85.91,136.0,22.88,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,186.31,82.48,54.275,11.075,38.388,0,0,0,0,0,0
2021-04-28 11:15:00,41.9799,34.99,14.21,79.1,120.28,0,0,23.845,86.0,135.88,22.89,17.2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.185,186.91,82.725,54.295,11.07,38.3929,0,0,0,0,0,0
2021-04-28 11:10:00,41.98,34.85,14.245,79.2409,120.26,0,0,23.74,86.71,135.51,22.87,17.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.179,187.3222,82.87,54.285,11.055,38.3731,0,0,0,0,0,0
2021-04-28 11:05:00,42.005,34.965,14.24,79.05,120.1,0,0,23.79,86.67,135.05,22.8452,17.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,186.77,82.75,54.287,11.035,38.3632,0,0,0,0,0,0
2021-04-28 11:00:00,42.15,35.12,14.345,79.0828,120.43,0,0,23.795,87.31,136.09,22.845,17.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1883,188.05,82.9,54.315,11.09,38.3038,0,0,0,0,0,0
2021-04-28 10:55:00,42.28,35.125,14.335,78.86,120.4411,0,0,23.75,87.27,136.01,22.88,17.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1902,188.41,83.036,54.295,11.065,38.3187,0,0,0,0,0,0
2021-04-28 10:50:00,42.16,35.1,14.26,78.78,120.1761,0,0,23.75,86.66,135.8,22.885,17.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,188.22,82.69,54.37,11.055,38.3484,0,0,0,0,0,0
2021-04-28 10:45:00,42.1003,35.065,14.25,79.1,120.85,0,0,23.855,86.64,136.08,22.815,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,188.19,82.63,54.375,11.035,38.3484,0,0,0,0,0,0
2021-04-28 10:40:00,42.0073,35.04,14.23,78.86,120.34,0,0,23.835,85.71,136.23,22.75,17.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,188.18,82.47,54.415,11.02,38.3533,0,0,0,0,0,0
2021-04-28 10:35:00,42.115,34.87,14.3,78.85,120.68,0,0,23.965,85.115,136.23,22.84,17.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,188.6,82.43,54.515,11.01,38.3533,0,0,0,0,0,0
2021-04-28 10:30:00,42.21,34.775,14.355,79.12,121.0359,0,0,23.97,85.72,137.06,22.7337,17.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1899,188.75,82.7,54.52,11.05,38.3286,0,0,0,0,0,0
2021-04-28 10:25:00,42.155,34.945,14.36,79.31,121.45,0,0,,86.335,137.37,22.6819,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.179,189.4,82.79,54.395,11.04,38.2543,0,0,0,0,0,0
2021-04-28 10:20:00,42.165,34.99,14.35,79.22,121.37,0,0,24.05,86.4,136.1501,22.52,17.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1798,188.61,82.8,54.445,11.005,38.2462,0,0,0,0,0,0
2021-04-28 10:15:00,42.1668,34.99,14.33,79.01,120.8325,0,0,24.06,86.09,136.88,22.45,17.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1715,189.19,82.65,54.4,11.025,38.2791,0,0,0,0,0,0
2021-04-28 10:10:00,42.15,34.93,14.32,78.945,120.45,0,0,24.13,86.78,135.64,22.44,17.2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.188,188.96,82.675,54.345,11.015,38.2741,0,0,0,0,0,0
2021-04-28 10:05:00,42.24,34.75,14.34,78.84,120.71,0,0,24.01,85.67,135.05,22.495,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,188.8444,82.5872,54.39,11.04,38.2543,0,0,0,0,0,0
2021-04-28 10:00:00,42.2082,34.55,14.3,78.62,120.33,0,0,24.115,84.99,135.28,22.49,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,188.06,82.18,54.44,11.0301,38.3187,0,0,0,0,0,0
2021-04-28 09:55:00,42.22,34.73,14.27,78.17,121.18,0,0,24.09,83.74,135.6089,22.52,17.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,187.81,82.39,54.37,11.01,38.3682,0,0,0,0,0,0
2021-04-28 09:50:00,41.97,34.58,14.25,78.3,121.9,0,0,24.06,84.705,136.235,22.45,17.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.211,187.8,82.13,54.41,11.0,38.3583,0,0,0,0,0,0
2021-04-28 09:45:00,42.0205,34.4366,14.3,77.88,121.535,0,0,23.97,85.28,135.79,22.6467,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1999,187.44,81.475,54.13,10.975,38.2845,0,0,0,0,0,0
